Code,Event Name,Title,Composer,Arranger,Genre,Publisher [Collection],Grade,Specification,Total,Flute,Oboe,Clarinet,Bassoon,Saxophone,Trumpet,Horn,Trombone,Euphonium,Tuba,Percussion
100-4-30151,Band,Three Celtic Dances,Balmages,,,FJH Music Company,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15624,Band,Three Chorale Preludes,Latham,,,Summy/Birchard,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-28195,Band,Three London Miniatures,Camphouse,,,TRN Music Publisher,4,(play all),7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15653,Band,Three Pieces for Band,Rhodes,,,"Belwin, Inc",4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15572,Band,Three Preludes,Bruckner,Broege,,Daehn Publications,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15589,Band,Toccata,Frescobaldi,Slocum,,"Belwin, Inc",4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15652,Band,Tres Danzas de Mexico,Rhoads,,,TRN Music Publisher,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-30035,Band,Undertow,Mackey,,,Osti Music,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-34103,Band,Unquiet Hours,Biedenbender,,,Murphy Music Press,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15578,Band,Variations on a Korean Folk Song,Chance,,,"Boosey & Hawkes, Inc.",4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15579,Band,Variations on a Shaker Melody,Copland,,,"Boosey & Hawkes, Inc.",4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15682,Band,Vaughan Williams Set: Flourish for Wind Band; I Vow to Thee My Country,Vaughan Williams,,,"Multiple Publishers;Oxford University Press;G. Schirmer, Inc.",4,(play both as a set) (pub separately),7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-28226,Band,Volver a la Montana from Islas y Montanas,Hanson,,,"Boosey & Hawkes, Inc.",4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15605,Band,Walking Tune,Grainger,Daehn,,Daehn Publications,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15607,Band,Water Music: Overture and Hornpipe,Handel,Longfield,,C.L. Barnhouse Company,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-30152,Band,Were You There,Allen,,,TRN Music Publisher,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-30153,Band,Widow's Party,Grainger,Osmon,,RBC Publications,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-15574,Band,William Byrd Suite,Byrd,Jacob,,"Boosey & Hawkes, Inc.",4,(play three mvts),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-4-28168,Band,With Heart and Voice,Gillingham,,,C. Alan Publications,4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-4-32071,Band,Zanzibar Boat Song,Grainger,Hazzard,,"Hal Leonard Music, Inc.",4,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00
100-5-32072,Band,A Copland Portrait,Conte,Nowlin,,E.C. Schirmer Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34104,Band,A Cypress Prelude,Lowry,,,Murphy Music Press,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30154,Band,A Dakota Rhapsody,Camphouse,,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25264,Band,A Hymn for The Lost And The Living,Ewazen,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15780,Band,A Moorside Suite,Holst,Wright,,G&M Brand,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15725,Band,A Movement for Rosa,Camphouse,,,TRN Music Publisher,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15720,Band,Academic Festival Overture,Brahms,Hindsley,,HT,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33281,Band,Acadiana,Ticheli,,,Manhattan Beach Music,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15807,Band,Aegean Festival Overture,Makris,Bader,,E.C. Schirmer Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15792,Band,After A Gentle Rain,Iannaccone,,,Shawnee Press,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15789,Band,Al Fresco,Husa,,,Associated Music Publishers Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15799,Band,American Overture for Band,Jenkins,,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28664,Band,American Salute,Gould,Lang,,"Belwin, Inc",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15796,Band,An Original Suite,Jacob,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30037,Band,Angels in the Architecture,Ticheli,,,Manhattan Beach Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15790,Band,Apotheosis of this Earth,Husa,,,Associated Music Publishers Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15731,Band,Armenian Dances,Chobanian,,,Shawnee Press,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15836,Band,"Armenian Dances, Set I",Reed,,,"Belwin, Inc",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25140,Band,Aspen Jubilee,Nelson,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30028,Band,Asphalt Cocktail,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30046,Band,Aurora Awakes,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29145,Band,Awayday,Gorb,,,Masters Music Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25141,Band,Bacchanale,Rudin,,,edition flor (Shattinger Music),5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30044,Band,Bachianas Brasileiras No. 4,Villa-Lobos,Patterson,,Merlin Patterson,5,(play mvts 1 & 4),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-28223,Band,Bach's Fugue a la Gigue,"Bach, J.S.",Holst/Mitchell,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15878,Band,Balkanya,Van der Roost,,,De Haske Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28218,Band,Bandancing,Stamp,,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15711,Band,Beatrice and Benedict Overture,Berlioz,Henning,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31928,Band,Bell Piece,Grainger,Ould,,Bardic Edition Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29144,Band,Bells For Stowkowski,Daugherty,,,Peer/Southern Organization,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15871,Band,Blue Shades,Ticheli,,,Manhattan Beach Music,5,,8.00,8.00,8.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29148,Band,Buckaroo Holiday,Copland,Megan,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15713,Band,Candide Suite,Bernstein,Grundman,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28215,Band,"Canzon, Fugato, and Hymn",Camphouse,,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15811,Band,Canzona,Mennin,,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15844,Band,Capriccio Espagnol,Rimsky-Korsakov,Winterbottom/Hindsley,,"Multiple Publishers;Boosey & Hawkes, Inc.;HT",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15828,Band,Carmina Burana,Orff,Krance,,European American,5,"(play mvts 1, 2, 13, plus four other mvts)",9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15748,Band,Carnival Overture,Dvorak,Steiger,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15737,Band,Celebration Overture,Creston,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31924,Band,Chaconne,"Bach, J.S.",Ito,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15857,Band,Chester Overture for Band,Billings,Schuman,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15701,Band,Chorale Prelude on a German Folk Tune,Barnes,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15829,Band,Chorale Prelude: O God Unseen,Persichetti,,,"Elkan-Vogel Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15858,Band,Circus Overture,Schuman,,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34113,Band,City Trees,Markowski,,,Markowski Creative,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15760,Band,Colonial Song,Grainger,,,"Multiple Publishers;Southern Music Company;Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30775,Band,Colorado Blue,Spears,,,LudwigMasters Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15722,Band,Courtly Dances,Britten,Bach,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28207,Band,Culloden,Giroux,,,MPropria,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15867,Band,Dance Movements,Sparke,,,Studio Publications,5,(play at least mvt 4),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-29141,Band,Dance of the Jesters,Tschaikowsky,Cramer,,Curnow Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15688,Band,Dance of the New World,Wilson,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30776,Band,Dance of the Seven Veils from Salome,Strauss,Morita,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15845,Band,Dance of the Tumblers,Rimsky-Korsakov,Vosbein,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33282,Band,Dancing on Water,Ticheli,,,Manhattan Beach Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15853,Band,Danse Bacchanale,Saint-Saens,Steiger,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15728,Band,Danse Slave,Chabrier,Odom,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30155,Band,Danzon No. 2,Marquez,Nickel,,Peer/Southern Organization,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15793,Band,Decoration Day,Ives,,,Peer/Southern Organization,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15854,Band,Dionysiaques,Schmitt,Duker,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15830,Band,Divertimento for Band,Persichetti,,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25271,Band,Divertimento for Symphonic Winds and Percussion,Husa,Boyd,,Ludwig Music Publishing Company,5,(play all mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-28192,Band,Divertimento for Wind Orchestra,Feld,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15733,Band,Divertimento for Winds and Percussion,Cichy,,,Daehn Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15743,Band,Do Not Go Gentle Into That Good Night,Del Borgo,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15868,Band,Don Juan,Strauss,Hindsley/Patterson,,Multiple Publishers;HT;Merlin Patterson,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25259,Band,Dreadnought,Brooks,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15702,Band,Dream Journey Op. 98,Barnes,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34827,Band,Duende,Alarcon,,,Piles Editorial de Musica,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15734,Band,El Salon Mexico,Copland,Hindsley,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15729,Band,Elegy,Chance,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15822,Band,Elegy and Fanfare-March,Nixon,,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15886,Band,Elsa's Procession to the Cathedral,Wagner,Patterson/Cailliet,,"Multiple Publishers;Belwin, Inc;TRN Music Publisher;Warner Bros. Music Publications Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15735,Band,Emblems,Copland,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15692,Band,"English Dances, Set 1",Arnold,Johnstone,,Lengnick,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15693,Band,"English Dances, Set II",Arnold,Herbert,,Lengnick,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15879,Band,English Folk Song Suite,Vaughan Williams,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25265,Band,English Waltz,Grainger,Rogers,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25262,Band,"Enigma Variations, Opus 36",Elgar,Patterson,,Merlin Patterson,5,"(play at least Theme & Variations 1, 4, 5, 9, 11, & 14)",10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
100-5-28167,Band,"Enigma Variations, Opus 36",Elgar,Slocum,,TRN Music Publisher,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30029,Band,Equus,Whitacre,,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30156,Band,Euphoria,Frantzen,,,Manhattan Beach Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15884,Band,Excerpts from Manzoni Requiem,Verdi,Mollenhauer/Patterson,,"Belwin, Inc",5,"Patterson: (play at least Dies Irae, Tuba Mirum, Ingemisco, Rex Tremendae, Recordare, Libera Me, and Requiem Aeternam)",9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15894,Band,Fanfare and Allegro,Williams,,,"Belwin, Inc",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15732,Band,Fanfare and Songs of Ararat,Chobanian,,,Great Works Publishing,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15697,Band,Fantasia in G Major,Bach,Goldman,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30779,Band,"Fantasia on ""Black Is The Color of My True Love's Hair""",Anon. or Trad.,Nowak,,Northeastern Music Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15744,Band,Fantasies on a Theme by Haydn,Dello Joio,,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15745,Band,Fantasies on an Original Theme,Dello Joio,,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34826,Band,Fantasy Variations on a Theme of Paganini,Barnes,,,Southern Music Company/ Hal Leonard Corp.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28237,Band,Fascinating Ribbons,Tower,,,Associated Music Publishers Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25272,Band,Festal Scenes,Ito,,,TRN Music Publisher,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15840,Band,Feste Romane,Respighi,Schaefer/Patterson,,"Multiple Publishers;Ricordi & Company, Inc.;Merlin Patterson",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15846,Band,Festival at Baghdad (from Scheherazade),Rimsky-Korsakov,Hindsley/Winterbottom/Patterson,,"Multiple Publishers;HT;Boosey & Hawkes, Inc.;Merlin Patterson",5,(pub separately),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15864,Band,Festive Overture,Shostakovich,Hunsberger,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15768,Band,Festivo,Gregson,,,Novello Publications Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15823,Band,Fiesta Del Pacifico,Nixon,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15874,Band,Finale (from Symphony in f minor No. 4),Tchaikovsky,Safranek,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15801,Band,Finale (from Symphony No. 1 in g minor),Kalinnikov,Bainum,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15794,Band,Finale (from Symphony No. 2),Ives,Elkus,,Peer/Southern Organization,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15865,Band,Finale (from Symphony No. 5),Shostakovich,Righter,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15749,Band,Finale (from Symphony No. VIII),Dvorak,Schaefer,,Shawnee Press,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30157,Band,Firefly,George,,,Fornine Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15782,Band,First Suite in Eb for Military Band,Holst,Matthews/Fennell,,"Multiple Publishers;Boosey & Hawkes, Inc.;Ludwig Music Publishing Company",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25142,Band,First Symphony,Barber,Duker,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15797,Band,Flag of Stars,Jacob,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15694,Band,Four Scottish Dances,Arnold,Paynter,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15862,Band,From A Dark Millenium,Schwantner,,,European American,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33287,Band,Frozen Cathedral,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25281,Band,Funa-Uta for Band,Ito,,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15872,Band,Gaian Visions,Ticheli,,,Manhattan Beach Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29146,Band,Gazebo Dances for Band,Corigliano,,,"G. Schirmer, Inc.",5,(rental only),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15859,Band,George Washington Bridge,Schuman,,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34115,Band,Gianni Schicchi -Selections from the Opera,Puccini,Suzuki,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30022,Band,Give Us This Day,Maslanka,,,"Carl Fischer, Inc.",5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15783,Band,Hammersmith,Holst,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15756,Band,"Heroes, Lost and Fallen",Gillingham,,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15761,Band,Hill Song No. 2,Grainger,,,TRN Music Publisher,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15818,Band,Homage to Leonin,Nelson,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30138,Band,Hymn to a Blue Hour,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30767,Band,Instinctive Travels,Markowski,,,Manhattan Beach Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15763,Band,Irish Tune from County Derry AND Shepherd's Hey,Grainger,,,"Multiple Publishers;Southern Music Company;Carl Fischer, Inc.",5,,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-29143,Band,J.S. Dances,Grantham,,,Piq,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25144,Band,J'ai ete au bal,Grantham,,,Piq,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25268,Band,"Japanese Suite, Opus 33",Holst,Boyd,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25147,Band,Javelin,Torke,Patterson,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
